id,category,document_type,section,title,theme,theme_url,summary,date,date_iso,year,post_url,file_url,path,filename,language,source_list_url
avis_2025-09-30-03-32-35_cce20251740avis_complet,avis,avis,consommation,Transposition de la directive relative aux contrats de crédit aux consommateurs,Services financiers,https://www.ccecrb.fgov.be/c/fr/17/services-financiers,La CCS Consommation a approuvé le 23 septembre 2025 un deuxième avis concernant la transposition de la directive (UE) 2023/2225 relative aux contrats de crédit aux...,23/09/2025,2025-09-23,2025,https://www.ccecrb.fgov.be/p/fr/1303/transposition-de-la-directive-relative-aux-contrats-de-credit-aux-consommateurs,https://www.ccecrb.fgov.be/dpics/fichiers/2025-09-30-03-32-35_CCE20251740Avis_Complet.pdf,avis/2025-09-30-03-32-35_CCE20251740Avis_Complet.pdf,2025-09-30-03-32-35_CCE20251740Avis_Complet.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/4
avis_2025-09-02-10-48-02_doc251505fr,avis,avis,secteurs,"Rénovation de logements : un besoin urgent de sensibilisation, d'informations claires et de règles uniformes",Construction,https://www.ccecrb.fgov.be/c/fr/10/construction,Les Commissions consultatives spéciales (CCS) « Construction » et « Consommation » du Conseil central de l’économie (CCE) publient un avis sur l’un...,26/08/2025,2025-08-26,2025,https://www.ccecrb.fgov.be/p/fr/1296/renovation-de-logements-un-besoin-urgent-de-sensibilisation-d-informations-claires-et-de-regles-uniformes,https://www.ccecrb.fgov.be/dpics/fichiers/2025-09-02-10-48-02_doc251505fr.pdf,avis/2025-09-02-10-48-02_doc251505fr.pdf,2025-09-02-10-48-02_doc251505fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/4
avis_2025-08-27-02-55-38_doc251465fr,avis,avis,secteurs,L’industrie de l’alimentation et des boissons comme secteur clé pour le plan interfédéral « MAKE 2025-2030 »,Alimentation,https://www.ccecrb.fgov.be/c/fr/8/alimentation,Le secteur belge de l’alimentation et des boissons représente un pilier crucial de notre économie et est le secteur le plus important de l’emploi industriel. C’est...,18/08/2025,2025-08-18,2025,https://www.ccecrb.fgov.be/p/fr/1293/l-industrie-de-l-alimentation-et-des-boissons-comme-secteur-cle-pour-le-plan-interfederal-make-2025-2030-,https://www.ccecrb.fgov.be/dpics/fichiers/2025-08-27-02-55-38_doc251465fr.pdf,avis/2025-08-27-02-55-38_doc251465fr.pdf,2025-08-27-02-55-38_doc251465fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/4
avis_2025-07-07-02-49-30_doc251300fr,avis,avis,consommation,Donner aux consommateurs les moyens d’agir en faveur de la transition écologique,Pratiques du commerce,https://www.ccecrb.fgov.be/c/fr/16/pratiques-du-commerce,"Le 4 juillet 2025, la Commission consultative spéciale « Consommation » a approuvé un avis d’initiative portant sur la directive (UE) 2024/825 du Parlement...",04/07/2025,2025-07-04,2025,https://www.ccecrb.fgov.be/p/fr/1287/donner-aux-consommateurs-les-moyens-d-agir-en-faveur-de-la-transition-ecologique,https://www.ccecrb.fgov.be/dpics/fichiers/2025-07-07-02-49-30_doc251300fr.pdf,avis/2025-07-07-02-49-30_doc251300fr.pdf,2025-07-07-02-49-30_doc251300fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/4
avis_2025-07-08-10-04-45_doc251310fr,avis,avis,consommation,"ConsumerConnect, une initiative louable mais perfectible",Pratiques du commerce,https://www.ccecrb.fgov.be/c/fr/16/pratiques-du-commerce,La Commission consultative spéciale (CCS) « Consommation » a approuvé le 4 juillet un avis contenant des recommandations concrètes visant à améliorer...,04/07/2025,2025-07-04,2025,https://www.ccecrb.fgov.be/p/fr/1288/consumerconnect-une-initiative-louable-mais-perfectible,https://www.ccecrb.fgov.be/dpics/fichiers/2025-07-08-10-04-45_doc251310fr.pdf,avis/2025-07-08-10-04-45_doc251310fr.pdf,2025-07-08-10-04-45_doc251310fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/4
avis_2025-07-09-02-27-00_doc251320fr,avis,avis,Services Postaux et e-commerce,Mettons fin à l'importation de produits d’e-commerce non conformes et dangereux,Services Postaux et e-commerce,https://www.ccecrb.fgov.be/c/fr/37/services-postaux-et-e-commerce,Les commissions consultatives spéciales « Services postaux et e-commerce » (PEC) et « Distribution » (DIS) du Conseil central de l’économie (CCE) lancent...,04/07/2025,2025-07-04,2025,https://www.ccecrb.fgov.be/p/fr/1289/mettons-fin-a-l-importation-de-produits-d-e-commerce-non-conformes-et-dangereux,https://www.ccecrb.fgov.be/dpics/fichiers/2025-07-09-02-27-00_doc251320fr.pdf,avis/2025-07-09-02-27-00_doc251320fr.pdf,2025-07-09-02-27-00_doc251320fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/4
avis_2025-09-30-03-01-46_cce20251170innovationcommemoteurimportantduneprosperitesoutenable,avis,avis,conseil central de l’économie,L'innovation comme moteur important d’une prospérité soutenable,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Dans son avis « L’innovation comme moteur important d’une prospérité soutenable », le Conseil central de l'économie (CCE) examine l’accord de...",18/06/2025,2025-06-18,2025,https://www.ccecrb.fgov.be/p/fr/1284/l-innovation-comme-moteur-important-d-une-prosperite-soutenable,https://www.ccecrb.fgov.be/dpics/fichiers/2025-09-30-03-01-46_CCE20251170Innovationcommemoteurimportantd’uneprospéritésoutenable.pdf,avis/2025-09-30-03-01-46_CCE20251170Innovationcommemoteurimportantduneprosperitesoutenable.pdf,2025-09-30-03-01-46_CCE20251170Innovationcommemoteurimportantduneprosperitesoutenable.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-12-05-03-05-50_cce20251054avisconcernantlavantprojetdeloifederalemettantenuvrelegia,avis,avis,Télécommunications,La mise en œuvre de la Gigabit Infrastructure Act (GIA),Télécommunication,https://www.ccecrb.fgov.be/c/fr/35/telecommunication,"Le 21 mai 2025, la Commission consultative spéciale (CCS) « Télécommunication » a approuvé, par procédure écrite, son avis relatif à...",21/05/2025,2025-05-21,2025,https://www.ccecrb.fgov.be/p/fr/1281/la-mise-en-uvre-de-la-gigabit-infrastructure-act-gia-,https://www.ccecrb.fgov.be/dpics/fichiers/2025-12-05-03-05-50_CCE20251054AvisconcernantL’avantprojetdeloifédéralemettantenœuvreleGIA.pdf,avis/2025-12-05-03-05-50_CCE20251054AvisconcernantLavantprojetdeloifederalemettantenuvreleGIA.pdf,2025-12-05-03-05-50_CCE20251054AvisconcernantLavantprojetdeloifederalemettantenuvreleGIA.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-04-24-08-04-41_doc250810fr,avis,avis,conseil central de l’économie,Demande du CCE de supprimer les obstacles dans la mise en place d’un système intégré de transports en commun,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,Le Conseil central de l'économie (CCE) plaide déjà depuis un certain temps pour la mise sur pied d’un système intégré de transports en commun...,23/04/2025,2025-04-23,2025,https://www.ccecrb.fgov.be/p/fr/1275/demande-du-cce-de-supprimer-les-obstacles-dans-la-mise-en-place-d-un-systeme-integre-de-transports-en-commun,https://www.ccecrb.fgov.be/dpics/fichiers/2025-04-24-08-04-41_doc250810fr.pdf,avis/2025-04-24-08-04-41_doc250810fr.pdf,2025-04-24-08-04-41_doc250810fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-04-24-08-14-12_doc250808fr,avis,avis,conseil central de l’économie,Le traitement fiscal du remboursement des frais de recharge des voitures de société électriques,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,"Dans sa déclaration commune « Allons de l’avant : Mobilité du futur » du 31 mai 2024, le Groupe des 10 indiquait que les règles entourant la recharge de...",23/04/2025,2025-04-23,2025,https://www.ccecrb.fgov.be/p/fr/1276/le-traitement-fiscal-du-remboursement-des-frais-de-recharge-des-voitures-de-societe-electriques,https://www.ccecrb.fgov.be/dpics/fichiers/2025-04-24-08-14-12_doc250808fr.pdf,avis/2025-04-24-08-14-12_doc250808fr.pdf,2025-04-24-08-14-12_doc250808fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-04-29-11-06-19_cce20250850pouruneegalitedetraitementdesentreprisespapetieres_desimprimeriesetdesediteurs_belges_danslemarcheinterieureuropeen,avis,avis,secteurs,"Pour une égalité de traitement des entreprises papetières, des imprimeries et des éditeurs",Papier,https://www.ccecrb.fgov.be/c/fr/12/papier,"Les membres de la Commission consultative spéciale (CCS) « Papier » du CCE plaident pour une égalité de traitement des entreprises papetières, des...",11/04/2025,2025-04-11,2025,https://www.ccecrb.fgov.be/p/fr/1278/pour-une-egalite-de-traitement-des-entreprises-papetieres-des-imprimeries-et-des-editeurs,"https://www.ccecrb.fgov.be/dpics/fichiers/2025-04-29-11-06-19_CCE20250850Pouruneégalitédetraitementdesentreprisespapetières,desimprimeriesetdeséditeurs(belges)danslemarchéintérieureuropéen.pdf",avis/2025-04-29-11-06-19_CCE20250850Pouruneegalitedetraitementdesentreprisespapetieres_desimprimeriesetdesediteurs_belges_danslemarcheinterieureuropeen.pdf,2025-04-29-11-06-19_CCE20250850Pouruneegalitedetraitementdesentreprisespapetieres_desimprimeriesetdesediteurs_belges_danslemarcheinterieureuropeen.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-04-15-04-09-28_doc250770fr,avis,avis,clauses abusives,Évaluation et application de la loi B2B relative aux clauses abusives,Clauses abusives,https://www.ccecrb.fgov.be/c/fr/19/clauses-abusives,"Dans le cadre de l’évaluation de la loi B2B du 4 avril 2019, dont les dispositions en matière de clauses abusives sont entrées en vigueur le 1er décembre 2020, le...",28/03/2025,2025-03-28,2025,https://www.ccecrb.fgov.be/p/fr/1274/evaluation-et-application-de-la-loi-b2b-relative-aux-clauses-abusives,https://www.ccecrb.fgov.be/dpics/fichiers/2025-04-15-04-09-28_doc250770fr.pdf,avis/2025-04-15-04-09-28_doc250770fr.pdf,2025-04-15-04-09-28_doc250770fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-04-02-02-47-26_doc25720fr,avis,avis,concurrence,La CCS Concurrence préconise des guidelines claires en ce qui concerne l’interdiction de l’abus de dépendance économique,Concurrence,https://www.ccecrb.fgov.be/c/fr/14/concurrence,La Commission consultative spéciale (CCS) « Concurrence » a adopté le 27 mars un avis portant sur l’évaluation de la loi du 4 avril 2019 modifiant le Code de...,27/03/2025,2025-03-27,2025,https://www.ccecrb.fgov.be/p/fr/1271/la-ccs-concurrence-preconise-des-guidelines-claires-en-ce-qui-concerne-l-interdiction-de-l-abus-de-dependance-economique,https://www.ccecrb.fgov.be/dpics/fichiers/2025-04-02-02-47-26_doc25720fr.pdf,avis/2025-04-02-02-47-26_doc25720fr.pdf,2025-04-02-02-47-26_doc25720fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-03-19-11-54-00_cce20250620avissurlatranspositiondeladirective_ue_20232673encequiconcernelescontratsdeservicesfinanciersconclusadistance,avis,avis,consommation,Transposition de la directive sur les services financiers à distance,Services financiers,https://www.ccecrb.fgov.be/c/fr/17/services-financiers,La CCS Consommation a approuvé le 17 mars 2025 un avis relatif à la transposition de la directive (UE) 2023/2673 en ce qui concerne les contrats de services financiers conclus...,17/03/2025,2025-03-17,2025,https://www.ccecrb.fgov.be/p/fr/1267/transposition-de-la-directive-sur-les-services-financiers-a-distance,https://www.ccecrb.fgov.be/dpics/fichiers/2025-03-19-11-54-00_CCE20250620Avissurlatranspositiondeladirective(UE)20232673encequiconcernelescontratsdeservicesfinanciersconclusàdistance.pdf,avis/2025-03-19-11-54-00_CCE20250620Avissurlatranspositiondeladirective_UE_20232673encequiconcernelescontratsdeservicesfinanciersconclusadistance.pdf,2025-03-19-11-54-00_CCE20250620Avissurlatranspositiondeladirective_UE_20232673encequiconcernelescontratsdeservicesfinanciersconclusadistance.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-02-28-10-00-53_doc250492fr,avis,avis,consommation,La procédure d’autorisation de la construction et de la mise en service des installations à câbles destinées à transporter des personnes,Pratiques du commerce,https://www.ccecrb.fgov.be/c/fr/16/pratiques-du-commerce,,26/02/2025,2025-02-26,2025,https://www.ccecrb.fgov.be/p/fr/1256/la-procedure-d-autorisation-de-la-construction-et-de-la-mise-en-service-des-installations-a-cables-destinees-a-transporter-des-personnes,https://www.ccecrb.fgov.be/dpics/fichiers/2025-02-28-10-00-53_doc250492fr.pdf,avis/2025-02-28-10-00-53_doc250492fr.pdf,2025-02-28-10-00-53_doc250492fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-04-02-03-20-51_cce20250605avissurlebudgetduservicedemediationpourlesecteurtelecommunicationpourlannee2025,avis,avis,Télécommunications,Projet de budget du Service de médiation pour les télécommunications pour l’année 2025,Télécommunication,https://www.ccecrb.fgov.be/c/fr/35/telecommunication,"La nouvelle Commission consultative spéciale (CCS) « Télécommunication » a approuvé, le 21 février 2025 par procédure écrite, un avis...",21/02/2025,2025-02-21,2025,https://www.ccecrb.fgov.be/p/fr/1273/projet-de-budget-du-service-de-mediation-pour-les-telecommunications-pour-l-annee-2025,https://www.ccecrb.fgov.be/dpics/fichiers/2025-04-02-03-20-51_cce20250605avissurlebudgetduservicedemediationpourlesecteurtelecommunicationpourlannee2025.pdf,avis/2025-04-02-03-20-51_cce20250605avissurlebudgetduservicedemediationpourlesecteurtelecommunicationpourlannee2025.pdf,2025-04-02-03-20-51_cce20250605avissurlebudgetduservicedemediationpourlesecteurtelecommunicationpourlannee2025.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/5
avis_2025-02-20-02-51-42_cce20250400cntavis2441rapportbisannuelduservicedeluttecontrelapauvretelaprecariteetlexclusionsociale,avis,avis,conseil central de l’économie,Avis concernant le rapport 2022-2023 du Service de lutte contre la pauvreté,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,"Lors de leur séance commune du 19 février 2025, le Conseil national du Travail et le Conseil central de l’économie ont émis un avis unanime sur le douzième...",19/02/2025,2025-02-19,2025,https://www.ccecrb.fgov.be/p/fr/1251/avis-concernant-le-rapport-2022-2023-du-service-de-lutte-contre-la-pauvrete,https://www.ccecrb.fgov.be/dpics/fichiers/2025-02-20-02-51-42_CCE20250400CNTAVIS2441RapportbisannuelduServicedeluttecontrelapauvretélaprécaritéetlexclusionsociale.pdf,avis/2025-02-20-02-51-42_CCE20250400CNTAVIS2441RapportbisannuelduServicedeluttecontrelapauvretelaprecariteetlexclusionsociale.pdf,2025-02-20-02-51-42_CCE20250400CNTAVIS2441RapportbisannuelduServicedeluttecontrelapauvretelaprecariteetlexclusionsociale.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/6
avis_2025-02-24-03-30-00_cce20250413avissurlefuturmodeled_exploitationdurail,avis,avis,conseil central de l’économie,Le futur modèle d’exploitation du rail,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,"Une transformation de l’organisation du système ferroviaire apparait nécessaire en vue, d’une part, d'assurer un service plus efficace en termes de correspondances et...",19/02/2025,2025-02-19,2025,https://www.ccecrb.fgov.be/p/fr/1254/le-futur-modele-d-exploitation-du-rail,https://www.ccecrb.fgov.be/dpics/fichiers/2025-02-24-03-30-00_CCE20250413Avissurlefuturmodèled'exploitationdurail.pdf,avis/2025-02-24-03-30-00_CCE20250413Avissurlefuturmodeled_exploitationdurail.pdf,2025-02-24-03-30-00_CCE20250413Avissurlefuturmodeled_exploitationdurail.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/6
avis_2025-01-29-10-15-51_cce20250190cntavis2439lesadaptationstarifairesprevuespourlesabonnementsdomiciletravaildelasncb,avis,avis,conseil central de l’économie,Les adaptations tarifaires prévues pour les abonnements domicile-travail de la SNCB,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,"Le 28 janvier 2025, en vue des adaptations tarifaires prévues pour les abonnements domicile-travail de la SNCB, le Conseil central de l'économie et le Conseil national du travail...",28/01/2025,2025-01-28,2025,https://www.ccecrb.fgov.be/p/fr/1245/les-adaptations-tarifaires-prevues-pour-les-abonnements-domicile-travail-de-la-sncb,https://www.ccecrb.fgov.be/dpics/fichiers/2025-01-29-10-15-51_CCE20250190CNTAvis2439LesadaptationstarifairesprévuespourlesabonnementsdomiciletravaildelaSNCB.pdf,avis/2025-01-29-10-15-51_CCE20250190CNTAvis2439LesadaptationstarifairesprevuespourlesabonnementsdomiciletravaildelaSNCB.pdf,2025-01-29-10-15-51_CCE20250190CNTAvis2439LesadaptationstarifairesprevuespourlesabonnementsdomiciletravaildelaSNCB.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/6
avis_2025-02-28-09-44-51_doc250364fr,avis,avis,clauses abusives,Clauses en matière de cessions de créance dans les contrats de crédit à la consommation,Clauses abusives,https://www.ccecrb.fgov.be/c/fr/19/clauses-abusives,"Le 19 décembre 2024, la CCS « Clauses abusives » a émis un avis sur les clauses de cession ou de nantissement de créance à titre de sûreté dans...",19/12/2024,2024-12-19,2024,https://www.ccecrb.fgov.be/p/fr/1255/clauses-en-matiere-de-cessions-de-creance-dans-les-contrats-de-credit-a-la-consommation,https://www.ccecrb.fgov.be/dpics/fichiers/2025-02-28-09-44-51_doc250364fr.pdf,avis/2025-02-28-09-44-51_doc250364fr.pdf,2025-02-28-09-44-51_doc250364fr.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/6
avis_2024-12-19-10-49-26_cce20242700avislaproductiviteunlevierstrategiqueaucurdespolitiquespubliques,avis,avis,conseil central de l’économie,"La productivité, un levier stratégique au cœur des politiques publiques",Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,Le Conseil central de l’économie (CCE) publie son avis sur le rapport annuel du Conseil national de la productivité (CNP). Cet avis met en lumière l'importance de la...,18/12/2024,2024-12-18,2024,https://www.ccecrb.fgov.be/p/fr/1238/la-productivite-un-levier-strategique-au-c-ur-des-politiques-publiques,https://www.ccecrb.fgov.be/dpics/fichiers/2024-12-19-10-49-26_CCE20242700AvisLaproductivitéunlevierstratégiqueaucœurdespolitiquespubliques.pdf,avis/2024-12-19-10-49-26_CCE20242700AvisLaproductiviteunlevierstrategiqueaucurdespolitiquespubliques.pdf,2024-12-19-10-49-26_CCE20242700AvisLaproductiviteunlevierstrategiqueaucurdespolitiquespubliques.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/6
